ID,Date,IngredientName,Stock
1741,2020-11-02 23:04:42.082296,potato,151
1742,2020-11-02 23:04:42.082296,carotte,115
1743,2020-11-02 23:04:42.082296,rice,196
1744,2020-11-02 23:04:42.082296,pork,117
1745,2020-11-02 23:04:42.082296,mushroom,66
1746,2020-11-02 23:04:42.082296,tomato,20
1747,2020-11-02 23:04:42.082296,egg,45
1748,2020-11-02 23:04:42.082296,beef,88
1749,2020-11-01 23:04:42.082296,chicken,182
1750,2020-11-01 23:04:42.082296,bread,135
1751,2020-11-01 23:04:42.082296,lettuce,114
1752,2020-11-01 23:04:42.082296,potato,253
1753,2020-11-01 23:04:42.082296,carotte,167
1754,2020-11-01 23:04:42.082296,rice,202
1755,2020-11-01 23:04:42.082296,pork,102
1756,2020-11-01 23:04:42.082296,mushroom,49
1757,2020-11-01 23:04:42.082296,tomato,227
1758,2020-11-01 23:04:42.082296,egg,92
1759,2020-11-01 23:04:42.082296,beef,236
1760,2020-10-31 23:04:42.082296,chicken,61
1761,2020-10-31 23:04:42.082296,bread,280
1762,2020-10-31 23:04:42.082296,lettuce,26
1763,2020-10-31 23:04:42.082296,potato,270
1764,2020-10-31 23:04:42.082296,carotte,35
1765,2020-10-31 23:04:42.082296,rice,213
1766,2020-10-31 23:04:42.082296,pork,103
1767,2020-10-31 23:04:42.082296,mushroom,195
1768,2020-10-31 23:04:42.082296,tomato,30
1769,2020-10-31 23:04:42.082296,egg,77
1770,2020-10-31 23:04:42.082296,beef,116
1771,2020-10-30 23:04:42.082296,chicken,163
1772,2020-10-30 23:04:42.082296,bread,195
1773,2020-10-30 23:04:42.082296,lettuce,33
1774,2020-10-30 23:04:42.082296,potato,34
1775,2020-10-30 23:04:42.082296,carotte,28
1776,2020-10-30 23:04:42.082296,rice,187
1777,2020-10-30 23:04:42.082296,pork,53
1778,2020-10-30 23:04:42.082296,mushroom,295
1779,2020-10-30 23:04:42.082296,tomato,285
1780,2020-10-30 23:04:42.082296,egg,243
1781,2020-10-30 23:04:42.082296,beef,98
1782,2020-10-29 23:04:42.082296,chicken,44
1783,2020-10-29 23:04:42.082296,bread,52
1784,2020-10-29 23:04:42.082296,lettuce,123
1785,2020-10-29 23:04:42.082296,potato,2
1786,2020-10-29 23:04:42.082296,carotte,57
1787,2020-10-29 23:04:42.082296,rice,161
1788,2020-10-29 23:04:42.082296,pork,266
1789,2020-10-29 23:04:42.082296,mushroom,246
1790,2020-10-29 23:04:42.082296,tomato,284
1791,2020-10-29 23:04:42.082296,egg,53
1792,2020-10-29 23:04:42.082296,beef,258
1793,2020-10-28 23:04:42.082296,chicken,186
1794,2020-10-28 23:04:42.082296,bread,13
1795,2020-10-28 23:04:42.082296,lettuce,142
1796,2020-10-28 23:04:42.082296,potato,261
1797,2020-10-28 23:04:42.082296,carotte,218
1798,2020-10-28 23:04:42.082296,rice,179
1799,2020-10-28 23:04:42.082296,pork,46
1800,2020-10-28 23:04:42.082296,mushroom,298
1801,2020-10-28 23:04:42.082296,tomato,165
1802,2020-10-28 23:04:42.082296,egg,73
1803,2020-10-28 23:04:42.082296,beef,160
1804,2020-10-27 23:04:42.082296,chicken,235
1805,2020-10-27 23:04:42.082296,bread,273
1806,2020-10-27 23:04:42.082296,lettuce,294
1807,2020-10-27 23:04:42.082296,potato,134
1808,2020-10-27 23:04:42.082296,carotte,164
1809,2020-10-27 23:04:42.082296,rice,146
1810,2020-10-27 23:04:42.082296,pork,32
1811,2020-10-27 23:04:42.082296,mushroom,294
1812,2020-10-27 23:04:42.082296,tomato,251
1813,2020-10-27 23:04:42.082296,egg,4
1814,2020-10-27 23:04:42.082296,beef,60
1815,2020-10-26 23:04:42.082296,chicken,182
1816,2020-10-26 23:04:42.082296,bread,118
1817,2020-10-26 23:04:42.082296,lettuce,15
1818,2020-10-26 23:04:42.082296,potato,17
1819,2020-10-26 23:04:42.082296,carotte,171
1820,2020-10-26 23:04:42.082296,rice,72
1821,2020-10-26 23:04:42.082296,pork,110
1822,2020-10-26 23:04:42.082296,mushroom,218
1823,2020-10-26 23:04:42.082296,tomato,11
1824,2020-10-26 23:04:42.082296,egg,98
1825,2020-10-26 23:04:42.082296,beef,14
1826,2020-10-25 23:04:42.082296,chicken,8
1827,2020-10-25 23:04:42.082296,bread,232
1828,2020-10-25 23:04:42.082296,lettuce,21
1829,2020-10-25 23:04:42.082296,potato,83
1830,2020-10-25 23:04:42.082296,carotte,285
1831,2020-10-25 23:04:42.082296,rice,292
1832,2020-10-25 23:04:42.082296,pork,250
1833,2020-10-25 23:04:42.082296,mushroom,146
1834,2020-10-25 23:04:42.082296,tomato,69
1835,2020-10-25 23:04:42.082296,egg,83
1836,2020-10-25 23:04:42.082296,beef,260
1837,2020-10-24 23:04:42.082296,chicken,287
1838,2020-10-24 23:04:42.082296,bread,84
1839,2020-10-24 23:04:42.082296,lettuce,134
1840,2020-10-24 23:04:42.082296,potato,141
1841,2020-10-24 23:04:42.082296,carotte,187
1842,2020-10-24 23:04:42.082296,rice,295
1843,2020-10-24 23:04:42.082296,pork,204
1844,2020-10-24 23:04:42.082296,mushroom,79
1845,2020-10-24 23:04:42.082296,tomato,126
1846,2020-10-24 23:04:42.082296,egg,275
1847,2020-10-24 23:04:42.082296,beef,65
1848,2020-10-23 23:04:42.082296,chicken,107
1849,2020-10-23 23:04:42.082296,bread,138
1850,2020-10-23 23:04:42.082296,lettuce,230
1851,2020-10-23 23:04:42.082296,potato,108
1852,2020-10-23 23:04:42.082296,carotte,221
1853,2020-10-23 23:04:42.082296,rice,181
1854,2020-10-23 23:04:42.082296,pork,242
1855,2020-10-23 23:04:42.082296,mushroom,43
1856,2020-10-23 23:04:42.082296,tomato,55
1857,2020-10-23 23:04:42.082296,egg,14
1858,2020-10-23 23:04:42.082296,beef,234
1859,2020-10-22 23:04:42.082296,chicken,263
1860,2020-10-22 23:04:42.082296,bread,18
1861,2020-10-22 23:04:42.082296,lettuce,67
1862,2020-10-22 23:04:42.082296,potato,180
1863,2020-10-22 23:04:42.082296,carotte,70
1864,2020-10-22 23:04:42.082296,rice,72
1865,2020-10-22 23:04:42.082296,pork,145
1866,2020-10-22 23:04:42.082296,mushroom,43
1867,2020-10-22 23:04:42.082296,tomato,225
1868,2020-10-22 23:04:42.082296,egg,2
1869,2020-10-22 23:04:42.082296,beef,3
1870,2020-10-21 23:04:42.082296,chicken,287
1871,2020-10-21 23:04:42.082296,bread,74
1872,2020-10-21 23:04:42.082296,lettuce,239
1873,2020-10-21 23:04:42.082296,potato,281
1874,2020-10-21 23:04:42.082296,carotte,79
1875,2020-10-21 23:04:42.082296,rice,186
1876,2020-10-21 23:04:42.082296,pork,153
1877,2020-10-21 23:04:42.082296,mushroom,159
1878,2020-10-21 23:04:42.082296,tomato,97
1879,2020-10-21 23:04:42.082296,egg,184
1880,2020-10-21 23:04:42.082296,beef,37
1881,2020-10-20 23:04:42.082296,chicken,30
1882,2020-10-20 23:04:42.082296,bread,238
1883,2020-10-20 23:04:42.082296,lettuce,205
1884,2020-10-20 23:04:42.082296,potato,77
1885,2020-10-20 23:04:42.082296,carotte,235
1886,2020-10-20 23:04:42.082296,rice,25
1887,2020-10-20 23:04:42.082296,pork,52
1888,2020-10-20 23:04:42.082296,mushroom,17
1889,2020-10-20 23:04:42.082296,tomato,117
1890,2020-10-20 23:04:42.082296,egg,10
1891,2020-10-20 23:04:42.082296,beef,206
1892,2020-10-19 23:04:42.082296,chicken,111
1893,2020-10-19 23:04:42.082296,bread,223
1894,2020-10-19 23:04:42.082296,lettuce,287
1895,2020-10-19 23:04:42.082296,potato,17
1896,2020-10-19 23:04:42.082296,carotte,154
1897,2020-10-19 23:04:42.082296,rice,50
1898,2020-10-19 23:04:42.082296,pork,142
1899,2020-10-19 23:04:42.082296,mushroom,89
1900,2020-10-19 23:04:42.082296,tomato,180
1901,2020-10-19 23:04:42.082296,egg,211
1902,2020-10-19 23:04:42.082296,beef,280
1903,2020-10-18 23:04:42.082296,chicken,235
1904,2020-10-18 23:04:42.082296,bread,235
1905,2020-10-18 23:04:42.082296,lettuce,184
1906,2020-10-18 23:04:42.082296,potato,35
1907,2020-10-18 23:04:42.082296,carotte,14
1908,2020-10-18 23:04:42.082296,rice,10
1909,2020-10-18 23:04:42.082296,pork,17
1910,2020-10-18 23:04:42.082296,mushroom,223
1911,2020-10-18 23:04:42.082296,tomato,164
1912,2020-10-18 23:04:42.082296,egg,63
1913,2020-10-18 23:04:42.082296,beef,211
1914,2020-10-17 23:04:42.082296,chicken,30
1915,2020-10-17 23:04:42.082296,bread,50
1916,2020-10-17 23:04:42.082296,lettuce,49
1917,2020-10-17 23:04:42.082296,potato,288
1918,2020-10-17 23:04:42.082296,carotte,92
1919,2020-10-17 23:04:42.082296,rice,102
1920,2020-10-17 23:04:42.082296,pork,55
1921,2020-10-17 23:04:42.082296,mushroom,133
1922,2020-10-17 23:04:42.082296,tomato,7
1923,2020-10-17 23:04:42.082296,egg,38
1924,2020-10-17 23:04:42.082296,beef,9
1925,2020-10-16 23:04:42.082296,chicken,198
1926,2020-10-16 23:04:42.082296,bread,87
1927,2020-10-16 23:04:42.082296,lettuce,145
1928,2020-10-16 23:04:42.082296,potato,171
1929,2020-10-16 23:04:42.082296,carotte,231
1930,2020-10-16 23:04:42.082296,rice,266
1931,2020-10-16 23:04:42.082296,pork,289
1932,2020-10-16 23:04:42.082296,mushroom,137
1933,2020-10-16 23:04:42.082296,tomato,135
1934,2020-10-16 23:04:42.082296,egg,185
1935,2020-10-16 23:04:42.082296,beef,210
1936,2020-10-15 23:04:42.082296,chicken,213
1937,2020-10-15 23:04:42.082296,bread,112
1938,2020-10-15 23:04:42.082296,lettuce,41
1939,2020-10-15 23:04:42.082296,potato,7
1940,2020-10-15 23:04:42.082296,carotte,251
1941,2020-10-15 23:04:42.082296,rice,215
1942,2020-10-15 23:04:42.082296,pork,202
1943,2020-10-15 23:04:42.082296,mushroom,274
1944,2020-10-15 23:04:42.082296,tomato,134
1945,2020-10-15 23:04:42.082296,egg,202
1946,2020-10-15 23:04:42.082296,beef,213
1947,2020-10-14 23:04:42.082296,chicken,92
1948,2020-10-14 23:04:42.082296,bread,40
1949,2020-10-14 23:04:42.082296,lettuce,16
1950,2020-10-14 23:04:42.082296,potato,36
1951,2020-10-14 23:04:42.082296,carotte,194
1952,2020-10-14 23:04:42.082296,rice,26
1953,2020-10-14 23:04:42.082296,pork,147
1954,2020-10-14 23:04:42.082296,mushroom,222
1955,2020-10-14 23:04:42.082296,tomato,79
1956,2020-10-14 23:04:42.082296,egg,124
1957,2020-10-14 23:04:42.082296,beef,300
1958,2020-10-13 23:04:42.082296,chicken,170
1959,2020-10-13 23:04:42.082296,bread,32
1960,2020-10-13 23:04:42.082296,lettuce,270
1961,2020-10-13 23:04:42.082296,potato,127
1962,2020-10-13 23:04:42.082296,carotte,1
1963,2020-10-13 23:04:42.082296,rice,152
1964,2020-10-13 23:04:42.082296,pork,23
1965,2020-10-13 23:04:42.082296,mushroom,71
1966,2020-10-13 23:04:42.082296,tomato,287
1967,2020-10-13 23:04:42.082296,egg,210
1968,2020-10-13 23:04:42.082296,beef,22
1969,2020-10-12 23:04:42.082296,chicken,79
1970,2020-10-12 23:04:42.082296,bread,83
1971,2020-10-12 23:04:42.082296,lettuce,136
1972,2020-10-12 23:04:42.082296,potato,249
1973,2020-10-12 23:04:42.082296,carotte,262
1974,2020-10-12 23:04:42.082296,rice,155
1975,2020-10-12 23:04:42.082296,pork,153
1976,2020-10-12 23:04:42.082296,mushroom,258
1977,2020-10-12 23:04:42.082296,tomato,176
1978,2020-10-12 23:04:42.082296,egg,41
1979,2020-10-12 23:04:42.082296,beef,210
1980,2020-10-11 23:04:42.082296,chicken,194
1981,2020-10-11 23:04:42.082296,bread,55
1982,2020-10-11 23:04:42.082296,lettuce,172
1983,2020-10-11 23:04:42.082296,potato,132
1984,2020-10-11 23:04:42.082296,carotte,127
1985,2020-10-11 23:04:42.082296,rice,274
1986,2020-10-11 23:04:42.082296,pork,74
1987,2020-10-11 23:04:42.082296,mushroom,25
1988,2020-10-11 23:04:42.082296,tomato,254
1989,2020-10-11 23:04:42.082296,egg,173
1990,2020-10-11 23:04:42.082296,beef,193
1991,2020-10-10 23:04:42.082296,chicken,225
1992,2020-10-10 23:04:42.082296,bread,23
1993,2020-10-10 23:04:42.082296,lettuce,247
1994,2020-10-10 23:04:42.082296,potato,35
1995,2020-10-10 23:04:42.082296,carotte,277
1996,2020-10-10 23:04:42.082296,rice,27
1997,2020-10-10 23:04:42.082296,pork,252
1998,2020-10-10 23:04:42.082296,mushroom,64
1999,2020-10-10 23:04:42.082296,tomato,73
2000,2020-10-10 23:04:42.082296,egg,197
2001,2020-10-10 23:04:42.082296,beef,117
2002,2020-10-09 23:04:42.082296,chicken,60
2003,2020-10-09 23:04:42.082296,bread,110
2004,2020-10-09 23:04:42.082296,lettuce,19
2005,2020-10-09 23:04:42.082296,potato,31
2006,2020-10-09 23:04:42.082296,carotte,286
2007,2020-10-09 23:04:42.082296,rice,28
2008,2020-10-09 23:04:42.082296,pork,217
2009,2020-10-09 23:04:42.082296,mushroom,15
2010,2020-10-09 23:04:42.082296,tomato,108
2011,2020-10-09 23:04:42.082296,egg,229
2012,2020-10-09 23:04:42.082296,beef,17
2013,2020-10-08 23:04:42.082296,chicken,280
2014,2020-10-08 23:04:42.082296,bread,163
2015,2020-10-08 23:04:42.082296,lettuce,136
2016,2020-10-08 23:04:42.082296,potato,163
2017,2020-10-08 23:04:42.082296,carotte,264
2018,2020-10-08 23:04:42.082296,rice,48
2019,2020-10-08 23:04:42.082296,pork,64
2020,2020-10-08 23:04:42.082296,mushroom,258
2021,2020-10-08 23:04:42.082296,tomato,135
2022,2020-10-08 23:04:42.082296,egg,85
2023,2020-10-08 23:04:42.082296,beef,111
2024,2020-10-07 23:04:42.082296,chicken,263
2025,2020-10-07 23:04:42.082296,bread,188
2026,2020-10-07 23:04:42.082296,lettuce,300
2027,2020-10-07 23:04:42.082296,potato,109
2028,2020-10-07 23:04:42.082296,carotte,103
2029,2020-10-07 23:04:42.082296,rice,288
2030,2020-10-07 23:04:42.082296,pork,83
2031,2020-10-07 23:04:42.082296,mushroom,87
2032,2020-10-07 23:04:42.082296,tomato,95
2033,2020-10-07 23:04:42.082296,egg,83
2034,2020-10-07 23:04:42.082296,beef,134
2035,2020-10-06 23:04:42.082296,chicken,214
2036,2020-10-06 23:04:42.082296,bread,10
2037,2020-10-06 23:04:42.082296,lettuce,282
2038,2020-10-06 23:04:42.082296,potato,72
2039,2020-10-06 23:04:42.082296,carotte,165
2040,2020-10-06 23:04:42.082296,rice,178
2041,2020-10-06 23:04:42.082296,pork,3
2042,2020-10-06 23:04:42.082296,mushroom,171
2043,2020-10-06 23:04:42.082296,tomato,28
2044,2020-10-06 23:04:42.082296,egg,201
2045,2020-10-06 23:04:42.082296,beef,184
2046,2020-10-05 23:04:42.082296,chicken,246
2047,2020-10-05 23:04:42.082296,bread,10
2048,2020-10-05 23:04:42.082296,lettuce,208
2049,2020-10-05 23:04:42.082296,potato,80
2050,2020-10-05 23:04:42.082296,carotte,252
2051,2020-10-05 23:04:42.082296,rice,113
2052,2020-10-05 23:04:42.082296,pork,225
2053,2020-10-05 23:04:42.082296,mushroom,121
2054,2020-10-05 23:04:42.082296,tomato,15
2055,2020-10-05 23:04:42.082296,egg,93
2056,2020-10-05 23:04:42.082296,beef,129
2057,2020-10-04 23:04:42.082296,chicken,11
2058,2020-10-04 23:04:42.082296,bread,117
2059,2020-10-04 23:04:42.082296,lettuce,129
2060,2020-10-04 23:04:42.082296,potato,135
2061,2020-10-04 23:04:42.082296,carotte,259
2062,2020-10-04 23:04:42.082296,rice,253
2063,2020-10-04 23:04:42.082296,pork,7
2064,2020-10-04 23:04:42.082296,mushroom,210
2065,2020-10-04 23:04:42.082296,tomato,256
2066,2020-10-04 23:04:42.082296,egg,11
2067,2020-10-04 23:04:42.082296,beef,37
2068,2020-10-03 23:04:42.082296,chicken,270
2069,2020-10-03 23:04:42.082296,bread,189
2070,2020-10-03 23:04:42.082296,lettuce,221
2071,2020-10-03 23:04:42.082296,potato,80
2072,2020-10-03 23:04:42.082296,carotte,3
2073,2020-10-03 23:04:42.082296,rice,89
2074,2020-10-03 23:04:42.082296,pork,43
2075,2020-10-03 23:04:42.082296,mushroom,5
2076,2020-10-03 23:04:42.082296,tomato,167
2077,2020-10-03 23:04:42.082296,egg,109
2078,2020-10-03 23:04:42.082296,beef,137
2079,2020-10-02 23:04:42.082296,chicken,6
2080,2020-10-02 23:04:42.082296,bread,268
2081,2020-10-02 23:04:42.082296,lettuce,112
2082,2020-10-02 23:04:42.082296,potato,86
2083,2020-10-02 23:04:42.082296,carotte,170
2084,2020-10-02 23:04:42.082296,rice,300
2085,2020-10-02 23:04:42.082296,pork,120
2086,2020-10-02 23:04:42.082296,mushroom,117
2087,2020-10-02 23:04:42.082296,tomato,115
2088,2020-10-02 23:04:42.082296,egg,193
2089,2020-10-02 23:04:42.082296,beef,165
2090,2020-10-01 23:04:42.082296,chicken,229
2091,2020-10-01 23:04:42.082296,bread,202
2092,2020-10-01 23:04:42.082296,lettuce,32
2093,2020-10-01 23:04:42.082296,potato,41
2094,2020-10-01 23:04:42.082296,carotte,270
2095,2020-10-01 23:04:42.082296,rice,56
2096,2020-10-01 23:04:42.082296,pork,213
2097,2020-10-01 23:04:42.082296,mushroom,275
2098,2020-10-01 23:04:42.082296,tomato,293
2099,2020-10-01 23:04:42.082296,egg,50
2100,2020-10-01 23:04:42.082296,beef,200
2101,2020-09-30 23:04:42.082296,chicken,26
2102,2020-09-30 23:04:42.082296,bread,43
2103,2020-09-30 23:04:42.082296,lettuce,184
2104,2020-09-30 23:04:42.082296,potato,122
2105,2020-09-30 23:04:42.082296,carotte,274
2106,2020-09-30 23:04:42.082296,rice,41
2107,2020-09-30 23:04:42.082296,pork,218
2108,2020-09-30 23:04:42.082296,mushroom,0
2109,2020-09-30 23:04:42.082296,tomato,248
2110,2020-09-30 23:04:42.082296,egg,7
2111,2020-09-30 23:04:42.082296,beef,219
2112,2020-09-29 23:04:42.082296,chicken,35
2113,2020-09-29 23:04:42.082296,bread,203
2114,2020-09-29 23:04:42.082296,lettuce,288
2115,2020-09-29 23:04:42.082296,potato,144
2116,2020-09-29 23:04:42.082296,carotte,158
2117,2020-09-29 23:04:42.082296,rice,12
2118,2020-09-29 23:04:42.082296,pork,197
2119,2020-09-29 23:04:42.082296,mushroom,266
2120,2020-09-29 23:04:42.082296,tomato,209
2121,2020-09-29 23:04:42.082296,egg,298
2122,2020-09-29 23:04:42.082296,beef,200
2123,2020-09-28 23:04:42.082296,chicken,129
2124,2020-09-28 23:04:42.082296,bread,203
2125,2020-09-28 23:04:42.082296,lettuce,291
2126,2020-09-28 23:04:42.082296,potato,284
2127,2020-09-28 23:04:42.082296,carotte,250
2128,2020-09-28 23:04:42.082296,rice,61
2129,2020-09-28 23:04:42.082296,pork,142
2130,2020-09-28 23:04:42.082296,mushroom,228
2131,2020-09-28 23:04:42.082296,tomato,74
2132,2020-09-28 23:04:42.082296,egg,295
2133,2020-09-28 23:04:42.082296,beef,151
2134,2020-09-27 23:04:42.082296,chicken,241
2135,2020-09-27 23:04:42.082296,bread,151
2136,2020-09-27 23:04:42.082296,lettuce,7
2137,2020-09-27 23:04:42.082296,potato,64
2138,2020-09-27 23:04:42.082296,carotte,161
2139,2020-09-27 23:04:42.082296,rice,273
2140,2020-09-27 23:04:42.082296,pork,283
2141,2020-09-27 23:04:42.082296,mushroom,141
2142,2020-09-27 23:04:42.082296,tomato,25
2143,2020-09-27 23:04:42.082296,egg,21
2144,2020-09-27 23:04:42.082296,beef,15
2145,2020-09-26 23:04:42.082296,chicken,188
2146,2020-09-26 23:04:42.082296,bread,278
2147,2020-09-26 23:04:42.082296,lettuce,271
2148,2020-09-26 23:04:42.082296,potato,86
2149,2020-09-26 23:04:42.082296,carotte,119
2150,2020-09-26 23:04:42.082296,rice,49
2151,2020-09-26 23:04:42.082296,pork,77
2152,2020-09-26 23:04:42.082296,mushroom,156
2153,2020-09-26 23:04:42.082296,tomato,94
2154,2020-09-26 23:04:42.082296,egg,233
2155,2020-09-26 23:04:42.082296,beef,258
2156,2020-09-25 23:04:42.082296,chicken,287
2157,2020-09-25 23:04:42.082296,bread,21
2158,2020-09-25 23:04:42.082296,lettuce,114
2159,2020-09-25 23:04:42.082296,potato,225
2160,2020-09-25 23:04:42.082296,carotte,148
2161,2020-09-25 23:04:42.082296,rice,16
2162,2020-09-25 23:04:42.082296,pork,272
2163,2020-09-25 23:04:42.082296,mushroom,251
2164,2020-09-25 23:04:42.082296,tomato,128
2165,2020-09-25 23:04:42.082296,egg,220
2166,2020-09-25 23:04:42.082296,beef,247
2167,2020-09-24 23:04:42.082296,chicken,47
2168,2020-09-24 23:04:42.082296,bread,2
2169,2020-09-24 23:04:42.082296,lettuce,36
2170,2020-09-24 23:04:42.082296,potato,192
2171,2020-09-24 23:04:42.082296,carotte,130
2172,2020-09-24 23:04:42.082296,rice,135
2173,2020-09-24 23:04:42.082296,pork,201
2174,2020-09-24 23:04:42.082296,mushroom,268
2175,2020-09-24 23:04:42.082296,tomato,297
2176,2020-09-24 23:04:42.082296,egg,30
2177,2020-09-24 23:04:42.082296,beef,149
2178,2020-09-23 23:04:42.082296,chicken,152
2179,2020-09-23 23:04:42.082296,bread,70
2180,2020-09-23 23:04:42.082296,lettuce,120
2181,2020-09-23 23:04:42.082296,potato,89
2182,2020-09-23 23:04:42.082296,carotte,120
2183,2020-09-23 23:04:42.082296,rice,211
2184,2020-09-23 23:04:42.082296,pork,51
2185,2020-09-23 23:04:42.082296,mushroom,233
2186,2020-09-23 23:04:42.082296,tomato,247
2187,2020-09-23 23:04:42.082296,egg,170
2188,2020-09-23 23:04:42.082296,beef,22
2189,2020-09-22 23:04:42.082296,chicken,97
2190,2020-09-22 23:04:42.082296,bread,186
2191,2020-09-22 23:04:42.082296,lettuce,276
2192,2020-09-22 23:04:42.082296,potato,79
2193,2020-09-22 23:04:42.082296,carotte,287
2194,2020-09-22 23:04:42.082296,rice,105
2195,2020-09-22 23:04:42.082296,pork,10
2196,2020-09-22 23:04:42.082296,mushroom,226
2197,2020-09-22 23:04:42.082296,tomato,249
2198,2020-09-22 23:04:42.082296,egg,55
2199,2020-09-22 23:04:42.082296,beef,253
2200,2020-09-21 23:04:42.082296,chicken,126
2201,2020-09-21 23:04:42.082296,bread,145
2202,2020-09-21 23:04:42.082296,lettuce,274
2203,2020-09-21 23:04:42.082296,potato,197
2204,2020-09-21 23:04:42.082296,carotte,143
2205,2020-09-21 23:04:42.082296,rice,16
2206,2020-09-21 23:04:42.082296,pork,83
2207,2020-09-21 23:04:42.082296,mushroom,128
2208,2020-09-21 23:04:42.082296,tomato,229
2209,2020-09-21 23:04:42.082296,egg,51
2210,2020-09-21 23:04:42.082296,beef,205
2211,2020-09-20 23:04:42.082296,chicken,278
2212,2020-09-20 23:04:42.082296,bread,255
2213,2020-09-20 23:04:42.082296,lettuce,248
2214,2020-09-20 23:04:42.082296,potato,209
2215,2020-09-20 23:04:42.082296,carotte,262
2216,2020-09-20 23:04:42.082296,rice,36
2217,2020-09-20 23:04:42.082296,pork,252
2218,2020-09-20 23:04:42.082296,mushroom,100
2219,2020-09-20 23:04:42.082296,tomato,133
2220,2020-09-20 23:04:42.082296,egg,135
2221,2020-09-20 23:04:42.082296,beef,111
2222,2020-09-19 23:04:42.082296,chicken,115
2223,2020-09-19 23:04:42.082296,bread,242
2224,2020-09-19 23:04:42.082296,lettuce,218
2225,2020-09-19 23:04:42.082296,potato,194
2226,2020-09-19 23:04:42.082296,carotte,240
2227,2020-09-19 23:04:42.082296,rice,75
2228,2020-09-19 23:04:42.082296,pork,74
2229,2020-09-19 23:04:42.082296,mushroom,28
2230,2020-09-19 23:04:42.082296,tomato,197
2231,2020-09-19 23:04:42.082296,egg,247
2232,2020-09-19 23:04:42.082296,beef,83
2233,2020-09-18 23:04:42.082296,chicken,45
2234,2020-09-18 23:04:42.082296,bread,117
2235,2020-09-18 23:04:42.082296,lettuce,67
2236,2020-09-18 23:04:42.082296,potato,230
2237,2020-09-18 23:04:42.082296,carotte,242
2238,2020-09-18 23:04:42.082296,rice,285
2239,2020-09-18 23:04:42.082296,pork,26
2240,2020-09-18 23:04:42.082296,mushroom,142
2241,2020-09-18 23:04:42.082296,tomato,102
2242,2020-09-18 23:04:42.082296,egg,128
2243,2020-09-18 23:04:42.082296,beef,153
2244,2020-09-17 23:04:42.082296,chicken,250
2245,2020-09-17 23:04:42.082296,bread,29
2246,2020-09-17 23:04:42.082296,lettuce,140
2247,2020-09-17 23:04:42.082296,potato,33
2248,2020-09-17 23:04:42.082296,carotte,267
2249,2020-09-17 23:04:42.082296,rice,112
2250,2020-09-17 23:04:42.082296,pork,233
2251,2020-09-17 23:04:42.082296,mushroom,259
2252,2020-09-17 23:04:42.082296,tomato,247
2253,2020-09-17 23:04:42.082296,egg,234
2254,2020-09-17 23:04:42.082296,beef,159
2255,2020-09-16 23:04:42.082296,chicken,8
2256,2020-09-16 23:04:42.082296,bread,5
2257,2020-09-16 23:04:42.082296,lettuce,262
2258,2020-09-16 23:04:42.082296,potato,84
2259,2020-09-16 23:04:42.082296,carotte,266
2260,2020-09-16 23:04:42.082296,rice,4
2261,2020-09-16 23:04:42.082296,pork,71
2262,2020-09-16 23:04:42.082296,mushroom,289
2263,2020-09-16 23:04:42.082296,tomato,15
2264,2020-09-16 23:04:42.082296,egg,193
2265,2020-09-16 23:04:42.082296,beef,35
2266,2020-09-15 23:04:42.082296,chicken,41
2267,2020-09-15 23:04:42.082296,bread,210
2268,2020-09-15 23:04:42.082296,lettuce,50
2269,2020-09-15 23:04:42.082296,potato,298
2270,2020-09-15 23:04:42.082296,carotte,127
2271,2020-09-15 23:04:42.082296,rice,141
2272,2020-09-15 23:04:42.082296,pork,180
2273,2020-09-15 23:04:42.082296,mushroom,194
2274,2020-09-15 23:04:42.082296,tomato,288
2275,2020-09-15 23:04:42.082296,egg,218
2276,2020-09-15 23:04:42.082296,beef,210
2277,2020-09-14 23:04:42.082296,chicken,295
2278,2020-09-14 23:04:42.082296,bread,234
2279,2020-09-14 23:04:42.082296,lettuce,168
2280,2020-09-14 23:04:42.082296,potato,261
2281,2020-09-14 23:04:42.082296,carotte,88
2282,2020-09-14 23:04:42.082296,rice,265
2283,2020-09-14 23:04:42.082296,pork,261
2284,2020-09-14 23:04:42.082296,mushroom,142
2285,2020-09-14 23:04:42.082296,tomato,152
2286,2020-09-14 23:04:42.082296,egg,63
2287,2020-09-14 23:04:42.082296,beef,194
2288,2020-09-13 23:04:42.082296,chicken,248
2289,2020-09-13 23:04:42.082296,bread,123
2290,2020-09-13 23:04:42.082296,lettuce,287
2291,2020-09-13 23:04:42.082296,potato,40
2292,2020-09-13 23:04:42.082296,carotte,206
2293,2020-09-13 23:04:42.082296,rice,79
2294,2020-09-13 23:04:42.082296,pork,295
2295,2020-09-13 23:04:42.082296,mushroom,236
2296,2020-09-13 23:04:42.082296,tomato,54
2297,2020-09-13 23:04:42.082296,egg,30
2298,2020-09-13 23:04:42.082296,beef,254
2299,2020-09-12 23:04:42.082296,chicken,265
2300,2020-09-12 23:04:42.082296,bread,236
2301,2020-09-12 23:04:42.082296,lettuce,21
2302,2020-09-12 23:04:42.082296,potato,157
2303,2020-09-12 23:04:42.082296,carotte,161
2304,2020-09-12 23:04:42.082296,rice,182
2305,2020-09-12 23:04:42.082296,pork,199
2306,2020-09-12 23:04:42.082296,mushroom,74
2307,2020-09-12 23:04:42.082296,tomato,139
